company_name,industry,dt_ym,ct_1st,ct_2nd,job_req_noun,job_add_noun,job_due_noun,title
뷰노,"IT, 컨텐츠",2023-12,Bio,Medical,"['아래', '자격', '분과', '관련', '전공', '석사', '학위', '이상', '경력', '보유', '관련', '분야', '학회', '학술지', '관련', '이용', '데이터', '분석', '알고리즘', '연구', '의료', '영상', '분석', '임', '연구', '진단', '보조', '모델', '개발']","['아래', '자격', '의료', '영상', '분석', '관련', '학회', '학술지', '의료기기', '임상시험', '프로세스', '데이터', '기반', '진단', '보조', '솔루션', '개발', '상용']","['담당', '대하', '소개', '기반', '의료', '영상', '분석', '진단', '보조', '모델', '개발', '분야', '논문', '발표', '분야', '최신', '연구', '동향', '파악', '공유', '상용', '제품', '구지원', '임', '상적', '근거', '창']",Medical Imaging & AI Research - Fundus (전문연가능)
자비스앤빌런즈(삼쩜삼),"IT, 컨텐츠",2023-12,Customer Service,Customer Service Manager,"['이슈', '상황', '문제', '본질', '캐치', '해결', '과정', '트래킹할', '효율', '개선', '안', '대해', '고민', '다각', '적도', '사고', '문제', '개선', '제안', '동료', '의견', '경청', '존중', '합의', '점', '도출', '커뮤니케이션', '책임감', '긍정', '마인드']","['더욱', '세무', '회계', '전공자', '자격증', '취득', '관련', '업종', '서비스', '분야', '스타트업', '계열', '적', '삼쩜삼', '채용', '프로세스', '서류', '전형', '실무', '인터뷰', '컬처', '인터뷰', '임원', '인터뷰', '최종', '합격', '지원', '자의', '이력', '경력', '사항', '일부', '면접', '과정', '생략', '추가', '삼쩜삼', '원시', '참고', '지원', '서류', '자유', '양식', '국문', '이력서', '포트폴리오', '선택', '제출', '서류', '검토', '위해', '형식', '제출', '해당', '공고', '수시', '채용', '채용', '완료', '시', '조기', '마감', '입사', '지원', '서류', '허위', '기재', '사실', '발견', '경우', '입사', '취소', '해외여행', '결격', '사유', '시', '입사', '취소', '필요시', '회사', '귀하', '제공', '이력서', '기초', '평판', '조회', '레퍼런스', '체크', '시행', '동의', '경우', '이력서', '제출', '입사', '후', '개', '월간', '보딩', '수습', '기간', '진행', '온보딩', '기간', '동안', '급여', '지급', '삼쩜삼', '운영', '터', '일해', '삼쩜삼', '운영', '터', '프로덕트', '고객', '접점', '서비스', '운영', '발생', '이슈', '선제', '발굴', '서비스', '효용', '극대', '개선', '안', '마련', '서비스', '발전', '개선', '도모', '위', '각종', '운영', '지원', '운영', '터원', '각자', '영역', '십', '주체', '상황', '적극', '협력', '해', '개인', '별로', '세부', '담당', '운영', '공통', '범주', '안', '서로', '시너지', '상호', '보완', '관계', '로서', '팀워크', '유지']","['입사', '삼쩜삼', '세금', '신고', '환급', '서비스', '운영', '담당', '신고', '이슈', '해결', '위', '이해관계자', '고객', '센터', '파트너', '세무사', '업', '부서', '커뮤니케이션', '해결', '과정', '트래킹', '신고', '운영', '관련', '고객', '향상', '위', '인사이트', '도출', '이슈', '현황', '리', '포팅', '통계', '정리', '개선', '안', '제시', '신청', '고객', '신고', '서류', '검토', '위', '내부', '워크플로우', '구축', '전반', '레이', '션', '신고', '서류', '검토', '파트타이머', '가이드', '처리', '현황', '모니터링', '리소스', '관리', '필요시', '신고', '이슈', '서류', '검토', '관련', '고객', '커뮤니케이션']",[삼쩜삼] Tax Operation Manager
디엑스앤브이엑스,"전문, 과학기술",2023-12,Law,Patent Administrator,"['경력', '제약', '보건', '바이오', '분야', '관련', '경력', '대리', '과장', '학력', '학사', '이상', '어학', '비즈니스', '영어', '생명공학', '약학', '의학', '관련', '전공자', '제약', '시험', '프로토콜', '작성', '임상시험', '관리', '규정', '가이드라인', '이해']","['글로벌', '인', '허가', '약사', '자격증', '소지', '외국어', '능통']","['전반', '인', '허가', '의약품', '신규', '허가', '대응', '관련', '의약품', '개발', '허가', '프로세스', '수립', '진행', '국가', '별', '규정', '검토', '제출', '규제', '기관', '제출', '자료', '준비', '검토', '개발', '일정', '수립', '파트너', '관리']",의약품 등 RA(인허가) 분야 담당자 (3~10년)
아이도트,"전문, 과학기술",2023-12,Sales,Medical Device Sales Specialist,"['공통', '자격', '요건', '전공', '무관', '경력', '이상', '해외', '출장', '결격', '사유']","['의료기기', '해외', '영업', '경력', '보유', '경력', '시', '영어', '능', '숙자', '어학', '연수', '해외', '회사', '소개', '영상']","['인공', '지능', '기반', '의료기기', '해외', '영업', '마케팅', '국가', '별', '거래처', '관리', '신규', '시장', '개척', '파트너', '증대', '위', '분석', '계획', '수립', '시장조사', '트', '랜드', '분석', '마케팅', '전략', '수립', '해외', '전시회', '준비', '수출', '관련', '지원', '사업', '관리']",글로벌세일즈마케팅 (팀장급)
아이도트,"전문, 과학기술",2023-12,Marketing & Advertising,Marketer,"['공통', '자격', '요건', '학력', '학력', '무관', '나이', '성별', '무관', '경력']","['의료기기', '해외', '영업', '경력', '보유', '경력', '시', '수출', '관련', '경력', '자격증', '보유', '영어', '회화', '가능', '비지니스', '레벨', '제', '외국어', '가능', '보기', '회사', '소개', '영상']","['해외', '앤', '마케팅', '주임', '대리', '인공', '지능', '기반', '의료', '진단', '기기', '해외', '영업', '해외', '시장', '개척', '기존', '거래처', '관리', '시장조사', '시장', '별', '진입', '전략', '수립', '마케팅', '자료', '제작', '기타', '외', '해외', '사업', '관련', '행정']",글로벌세일즈마케팅 (주임~대리급)
아이도트,"전문, 과학기술",2023-12,Manufacturing,Quality Manager,"['경력', '학력', '나이', '성별', '무관', '직급', '직책', '팀', '근무시간', '주', '오전', '오후', '급여', '회사', '내규', '따름']","['부심', '사원', '자격', '선임', '심사', '자격', '수행', '보유', '외부', '심사', '대응', '보유', '전반', '프로세스', '수립', '관리', '설계', '개발', '프로세스', '설계', '변경', '프로세스', '처리', '보유', '내부', '심사', '자', '대응', '보유', '품질', '시스템', '관리', '실무', '경력', '이상', '영어', '쓰기', '능통']",['담당'],QA (5년 이상)
스트라드비젼(STRADVISION),"IT, 컨텐츠",2023-12,Finance,IR,[],[],[],[1500억↑투자] IR specialist (KOREA)
핀브릿지,"IT, 컨텐츠",2023-12,IT,Front-end Engineer,"['자격', '요건', '실무', '최소', '이상', '동안', '프론트엔드', '개발', '프레임워크', '기반', '서비스', '개발', '운영', '통신', '기본', '이해', '클라이언트', '개발', '직접', '컴포넌트', '설계', '제작', '사용', '능숙', '라이브러리', '사용', '제외', '다수', '사용자', '기기', '플랫폼', '환경', '대응', '웹서비스', '개발', '이해', '모집', '인원', '경력', '명']","['사항', '기술', '사용', '도전', '마다', '직급', '팀원', '피드백', '가능', '상태', '관리', '라이브러리', '설계', '사용', '웹표준', '웹접근성', '이해도', '보유', '개발', '서버', '배포', '전체', '개발', '프로세스', '협업', '활용', '이력서', '내용', '중', '주목', '부분', '프로젝트', '수행', '이력', '사용', '기술', '스텍', '프로젝트', '소개', '담당', '부분', '적용', '기술', '기여', '문제점', '회고', '본인', '장단점', '확인', '사례', '성격', '기술', '커뮤니케이션', '방식']","['합류', '팀', '대해', '핀', '브릿지', '부터', '사의', '앱', '본인', '인증', '이력', '기반', '부가', '서비스', '세이프', '가드', '제공', '텔레콤', '프라임', '서비스', '기획', '운영', '우리', '개발', '팀', '대기업', '협업', '기술', '성과', '회사', '성장', '주', '동력', '조직', '조인', '프론트엔드', '백엔드', '숙련', '개발자', '서비스', '운영', '신규', '프로젝트', '개발', '참여', '예정', '신규', '사업', '서비스', '프론트엔드', '개발', '당사', '서비스', '프론트엔드', '기존', '서비스', '유지', '보수', '서비스', '운영', '기능', '유지', '보수', '신규', '기능', '개발', '서비스', '활성화', '위', '광고', '채널', '사이트', '유지', '보수', '자사', '홈페이지', '유지', '보수']",프론트엔드 개발자
핀브릿지,"IT, 컨텐츠",2023-12,IT,Java Developer,"['자격', '요건', '기반', '웹', '시스템', '보유', '사용', '계열', '데이터', '베이스', '활용', '이상인', '모집', '인원', '경력', '명', '이상']","['사항', '이해도', '이용', '개발', '운영', '테스트', '코드', '작성', '습관화', '이력서', '내용', '중', '주목', '부분', '프로젝트', '수행', '이력', '사용', '기술', '스텍', '프로젝트', '소개', '담당', '부분', '적용', '기술', '기여', '문제점', '회고', '본인', '장단점', '확인', '사례', '성격', '기술', '커뮤니케이션', '방식']","['합류', '팀', '대해', '핀', '브릿지', '부터', '사의', '앱', '본인', '인증', '이력', '기반', '부가', '서비스', '세이프', '가드', '제공', '텔레콤', '프라임', '서비스', '기획', '운영', '우리', '개발', '팀', '대기업', '협업', '기술', '성과', '회사', '성장', '주', '동력', '조직', '조인', '프론트엔드', '백엔드', '숙련', '개발자', '서비스', '운영', '신규', '프로젝트', '개발', '참여', '예정', '본인', '확인', '이력', '기반', '신규', '서비스', '개발', '신규', '서비스', '백엔드', '개발']",백엔드 개발자(인증기반 신규 서비스 外)
리벨리온,"IT, 컨텐츠",2023-12,Management & Business,Business Development,"['학력', '학사', '이상', '경력', '이상', '정부', '지원', '사업', '과제', '발굴', '운영', '기술', '기반', '비즈니스', '이해', '공공사업', '이해', '지식', '보유', '한글', '활용', '능력']","['전자공학', '컴퓨터', '공학', '계열', '전공자', '공공기관', '공기업', '국채', '기업', '인공', '지능', '반도체', '분야', '이해', '비즈니스', '수준', '영어', '회화', '능력']","['정부', '지원', '사업', '관련', '문서', '작성', '사업', '계획', '결과', '보고서', '발표', '자료', '요청', '자료', '사업', '비', '운영', '관리', '구비', '집행', '정산', '실적', '보고', '사후관리', '정부', '과제', '관리', '시스템', '바로', '활용', '부서', '기관', '협업', '내부', '기술', '조직', '주관', '참여', '기관']",정부지원사업 운영 담당자
니어스랩,"IT, 컨텐츠",2023-12,IT,Software Engineer,"['이상', '개발', '분야', '무관', '프로그래밍', '언어', '활용', '도메인', '학습', '능력', '문제해결', '문제', '풀기', '위해', '사업', '팀', '소통', '고객', '위', '학적', '의사', '결정', '주도']","['원격', '모니터링', '제어', '개발', '스타트업', '고용', '형태', '정규직', '수습', '기간', '개월', '포함', '채용', '절차', '서류', '전형', '코딩', '테스트', '차', '면접', '최종', '합격', '지원', '자유', '양식', '외', '포트폴리오', '알', '자료', '최종', '합격', '전', '처우', '협의', '진행', '절', '차별', '합격자', '한해', '다음', '절차', '진행']","['드론', '원격', '관리', '관제', '개발']",소프트웨어 엔지니어 팀장 (드론 원격 관제 S/W 개발)
아파트너,"IT, 컨텐츠",2023-12,IT,Front-end Engineer,"['이해', '이상', '개발', '기반', '개발', '이용', '버전', '관리', '협업']","['사용자', '중심', '관심', '이해', '정적', '타입', '언어', '사용', '이해']","['기반', '개발', '운영', '이용', '개발', '퍼포먼스', '버그', '이슈', '관리', '개선']",[구로] PASS팀 프론트엔드 개발자
핀브릿지,"IT, 컨텐츠",2023-12,IT,Java Developer,"['자격', '요건', '컴퓨터', '자제', '전력', '전자', '전공', '이상', '시스템', '개발', '운영', '보유', '기반', '웹', '개발', '기술', '보유', '설계', '구현', '보유', '사용', '작성', '능력', '플랫폼', '웹', '서비스', '개발', '운영', '기술', '시도', '접목', '수용성', '능동', '자세', '습득', '건강', '환', '팀', '문화', '형성', '기여', '적극성', '보유', '모집', '인원', '경력', '명']","['사항', '통신사', '부가', '서비스', '관련', '프로젝트', '협업', '용량', '트래픽', '발생', '서비스', '웹', '개발', '메시지', '플랫폼', '활용', '개발', '기술', '스택', '버전', '업데이트', '이력서', '내용', '중', '주목', '부분', '프로젝트', '수행', '이력', '사용', '기술', '스텍', '프로젝트', '소개', '담당', '부분', '적용', '기술', '기여', '문제점', '회고', '본인', '장단점', '확인', '사례', '성격', '기술', '커뮤니케이션', '방식']","['합류', '팀', '대해', '핀', '브릿지', '부터', '사의', '앱', '본인', '인증', '이력', '기반', '부가', '서비스', '세이프', '가드', '제공', '텔레콤', '프라임', '서비스', '기획', '운영', '우리', '개발', '팀', '대기업', '협업', '기술', '성과', '회사', '성장', '주', '동력', '조직', '조인', '프론트엔드', '백엔드', '숙련', '개발자', '서비스', '운영', '신규', '프로젝트', '개발', '참여', '예정', '통신사', '부가', '서비스', '백엔드', '개발', '운영', '통신', '부가', '서비스', '백엔드', '개발', '시스템', '운영', '기반', '웹', '개발', '운영', '회사', '홈페이지', '백엔드', '유지', '보수', '신규', '서비스', '백엔드', '개발']",백엔드 개발자(세이프가드/PASS프라임)
망고플레이,"판매, 유통",2023-12,Marketing & Advertising,Social Marketer,"['평소', '건강', '운동', '관심', '유튜브', '크리에이터', '관심', '크리에이터', '관련', '관심', '건강', '식품', '건강', '기능', '식품', '적극', '마인드', '문제해결', '능력', '분석', '커뮤니케이션', '능력', '트렌드', '세터', '협상']","['광고', '마케팅', '미디어', '식품', '영양', '관련', '전공', '이수', '성장', '목', '열정', '대하', '도전', '능력', '욕심', '목표', '지향', '이미지', '영상', '편집', '대해', '관심', '스킬', '센스', '열정', '크리에이터', '대하', '관심']","['주요', '카테고리', '건기', '건강', '식품', '순위', '건기', '순위', '건강', '식품', '순위', '운동', '캠핑', '크리에이터', '입', '협업', '크리에이터', '채널', '육성', '코치', '크리에이터', '광고', '커머스', '영업', '관리', '실행', '정산', '담당', '자사', '채널', '관리', '성향', '후', '성장', '속도', '유튜뷰', '인스타', '네이버', '카페', '자사', '커머스', '플랫폼', '운영', '지원', '협업', '통', '커머스', '지원', '광고주', '브랜드', '계약', '조건', '판매', '수수료', '협의', '계약']",[신입] 크리에이터 매니저(BD)
휴이노,"IT, 컨텐츠",2023-12,Bio,Medical,"['임상시험', '관련', '경력', '이상', '요구', '간호학', '유사', '학과', '전공자']","['경력', '이상', '이면', '더욱', '커뮤니케이션']","['심전도', '측정', '웨어', '러블', '심전도', '기기', '임', '담당', '임', '시험', '모니터링', '진행', '기타', '임', '행정', '진행', '임상시험', '기본', '문서', '관리', '구축', '관리']",CRA
위시빈,"IT, 컨텐츠",2023-12,Management & Business,Project Manager,"['분과', '웹서비스', '기획', '경력', '최소', '이상', '서비스', '플랫폼', '기획', '서비스', '전략', '로드맵', '지표', '설정', '서비스', '기획', '전개', '우선', '순위', '관리', '협업', '커뮤니케이션', '분석', '마케팅']","['더욱', '플랫폼', '서비스', '초기', '단계', '기획', '론칭', '관련', '기획', '여행', '콘텐츠', '관련', '서비스', '기획', '슬랙', '협업', '툴', '활용', '데이터', '분석', '통계', '툴', '사용', '프로그래밍', '언어', '웹', '개발', '프레임워크', '관리', '지식', '외국어', '능통', '최신', '트렌드', '인사이트', '장기', '해외', '체류', '관련', '중심', '작성', '이력서', '포트폴리오', '첨부']","['합류', '웹', '기획', '설계', '서비스', '정책', '수립', '화면', '설계', '디자인', '개발', '협업', '프로젝트', '리딩']",웹서비스 기획자
위시빈,"IT, 컨텐츠",2023-12,IT,Web Publisher,"['분과', '웹표준', '마크', '업', '구현', '가능', '웹접근성', '웹표준', '웹', '최적화', '크로스', '브라우징', '보유', '해외여행', '결격', '사유', '지시', '수행', '적극', '문제', '정의', '해결']","['더욱', '웹접근성', '마크', '획득', '프로젝트', '이해도', '사용', '성능', '최적화', '슬랙', '협업', '툴', '활용', '관련', '중심', '작성', '이력서', '포트폴리오', '첨부', '서류', '검토', '도움']","['합류', '웹', '퍼블리싱']",웹퍼블리셔
씨엠에스랩(CMSLAB),"판매, 유통",2023-12,Sales,Pharmaceutical Sales Specialist,"['병원', '영업', '경력']","['병', '의원', '화장품', '영업', '제약', '영업', '의료기기', '영업', '자차', '운전']","['클리', '닉', '영업', '담당자', '클리', '닉로컬', '병원', '피부', '소아과', '성형', '외과', '대상', '화장품', '의료기기', '영업', '전반', '담당', '브랜드', '기존', '거래처', '매출', '영업', '관리', '신규', '거래처', '발굴', '신규', '매출', '관리', '매출', '채권', '관리', '수금', '활동', '제품', '디테일', '안내', '브랜드', '홍보', '병', '의원', '화장품', '의료기기', '시장', '조사', '경쟁', '동향', '파악', '조건', '형태', '정규직', '수습', '개월', '채용', '절차', '서류', '전형', '차', '면접', '차', '면접', '최종', '합격', '유의사항', '모집', '기간', '중', '수시', '면접', '진행', '채용', '완료', '시', '조기', '마감', '입사', '지원', '서류', '허위', '사실', '발견', '경우', '채용', '확정', '이후', '채용', '취소']",클리닉영업
코드매니지먼트,"예술, 스포츠, 여가",2023-12,Customer Service,Store Manager,"['매장', '전시장', '운영', '스텝', '스케줄', '관리', '작품', '굿', '판매', '고객', '응대', '작가', '커뮤니케이션', '어려움', '평소', '사업', '관심', '가지']","['전시', '사업', '갤러리', '운영', '유', '영어', '중국어', '능통', '브랜드', '매장', '아르바이트', '인력', '관리', '오픈', '마감', '운영']","['갤러리', '오픈', '운영', '마감', '전반', '위', '일체', '진행', '전시', '준비', '실행', '고객', '작가', '응대', '운영', '위', '도슨', '트', '갤러리', '유지관리', '위', '작품', '판매', '운영', '위', '일체', '진행']",MPX갤러리 운영팀 직원
알로하팩토리,게임,2023-12,Media & Communication,Video Editing Specialist,"['분과', '신입', '경력', '이하', '이용', '영상', '편집', '모바일', '게임', '시장', '트렌드', '마케팅', '크리에이티브', '제작', '직', '문제', '정의', '해결', '책', '커뮤니케이션', '협업', '능력']","['모바일', '캐', '주얼', '장르', '이해도', '동영상', '관련', '편집', '연출', '감각', '엔진', '활용', '영상', '제작', '적극', '긍정', '태도', '프로젝트', '참여']","['알로하', '팩토리', '크리에이티브', '팀', '무슨', '하나요', '알로하', '팩토리', '크리에이티브', '팀', '전략', '대응', '위', '시장', '테스트', '마케팅', '테스트', '운영', '단계', '전', '단계', '효과', '게임', '재미', '전달', '크리에이티브', '기획', '제작', '마케터제작팀', '협업', '효율', '소재', '도출', '성과', '역할', '담당', '마케팅', '광고', '소재', '제작', '외', '게임', '소개', '트레일러', '스토어', '영상', '제작', '게임', '브랜드', '마케팅', '크리에이터', '로써', '역할', '수행']",[크리에이티브팀] 게임 마케팅 영상 디자이너/크리에이터
도레미파,"IT, 컨텐츠",2023-12,Design,Web Designer,"['분과', '희망', '이상', '경력', '웹', '디자인', '경력', '관련', '분야', '역할', '수행', '사용자', '중심', '디자인', '접근', '방식', '사용성', '원칙', '이해', '디자인', '도구', '프로토타이핑', '도구', '예', '사용자', '피드백', '수집', '분석', '도구', '활용', '사용성', '평가', '시각', '디자인', '컴포넌트', '설계', '팀', '커뮤니케이션', '협업', '능력', '문제', '해결', '능력', '창의성']","['더욱', '웹', '디자인', '분야', '전문', '교육', '자격증', '플랫폼', '웹', '디자인', '사용자', '인터페이스', '표준', '웹', '디자인', '트렌드', '이해', '프론트엔드', '개발', '지식', '시각', '디자인', '능력', '포트폴리오']","['도레미', '파의', '재고', '관리', '플랫폼', '디자인', '사용자', '요구사항', '이해', '기반', '직관', '효과', '디자인', '개발', '웹사이트', '전반', '정보', '구조', '워크플로우', '프로토타입', '와이어', '프레임', '작성', '시각', '디자인', '요소', '개발', '컴포넌트', '설계', '사용자', '피드백', '수집', '분석', '웹', '사용성', '사용자', '지속', '개선', '다른', '팀', '협업', '통해', '웹', '디자인', '요구사항', '이해', '실행']","UX,UI/웹사이트 디자이너"
인피니티익스체인지코리아,금융,2023-12,Management & Business,Operations Manager,"['숫자', '디테일', '문제점', '발견', '소통']","['가산', '자산', '거래소', '경력', '가상', '자산', '블록', '체인', '시장', '이해', '관심', '도', '장기', '근속', '가능', '상경', '계열', '전공자', '워드', '엑셀']","['거래소', '가상', '자산', '지갑', '관리', '담당', '가상', '자산', '입출금', '잔고', '모니터링', '오류', '예외', '사항', '확인', '가상', '자산', '입출금', '관련', '발생', '문제', '해결', '상거래', '모니터링']",자산관리 담당자
인피니티익스체인지코리아,금융,2023-12,Management & Business,Strategic Planner,"['경력', '이상', '웹', '플랫폼', '서비스', '기획', '상세', '기획']","['가상', '자산', '거래소', '금융', '관련', '경력', '서비스', '정책', '수립', '프로세스', '정의', '유', '가상', '자산', '이해도', '관심', '신규', '구축', '프로젝트', '리딩']","['거래소', '서비스', '서비스', '기획', '서비스', '화면', '설계', '기획', '서비스', '기능', '설계', '기획', '서비스', '고도화', '기획', '포트폴리오', '스토리보드', '첨부']",서비스 기획
헬로마켓(HelloMarket),"IT, 컨텐츠",2023-12,Management & Business,Business Support Manager,"['재무회계', '분야', '이상', '실무', '더존', '활용', '자체', '기장', '주주총회', '소집', '주주', '관리']","['기업', '실사', '회계감사', '대응', '더존', '위', '사용', '회계', '관련', '자격증', '보유']","['월', '기별', '결산', '재무제표', '작성', '월', '급여', '정산', '법인', '카드', '정산', '계산서', '발행', '부가세', '신고', '기타', '경영', '지원']",재무/경영관리 담당자
스매치코퍼레이션,부동산,2023-12,F&B,Restaurant Worker,"['음료', '업계', '이상', '운영', '관리', '커뮤니케이션', '리더십', '능력', '보유', '문제', '해결', '능력', '유연성', '문제', '해결', '능력', '유연성', '카페', '운영', '일정', '대처', '고객', '중심', '사고', '가지']","['바리스타', '자격증', '보유']","['카페', '운영', '매출', '관리', '직원', '채용', '훈련', '일정', '조정', '팀', '관리', '커피', '디저트', '판매', '위', '재료', '구매', '재고', '관리', '카페', '수익', '향상', '위', '마케팅', '프로모션', '계획', '수립']",신규 카페 브랜드 매니저
위메이드(WEMADE),"IT, 컨텐츠",2023-12,Law,Lawyer,"['경력', '영문', '계약서', '검토', '법률', '지식', '긍정', '태도', '커뮤니케이션', '능력', '보유', '적극', '사업', '서비스', '관심', '참여', '의지']","['국내외', '변호사', '자격증', '소지', '사내변호사', '법률', '사무소', '법무', '법인', '기업', '자문']","['영문', '계약서', '작성', '검토', '내부', '법률자문', '법률자문', '국제', '중재', '송무', '지원']",법무 담당자(영미권)
에이지엘,"IT, 컨텐츠",2023-12,Sales,International Sales Mgr.,"['자격', '요건', '경력', '이상', '언어능력', '비즈니스', '일본어', '가능', '일본', '거주', '해외', '출장', '가능', '결격', '사유', '자']","['해외', '영업', '여행', '업계', '골프', '여행', '플랫폼', '여행사', '항공사', '경력', '일본어', '외', '제', '언어', '영어', '중국어', '스페인어', '가능', '오피스', '활용', '능력', '우수']","['일본', '골프장', '영업', '계약', '일본', '현지', '파트너', '관리']",글로벌 골프테크 일본 영업
하이퍼커넥트,"IT, 컨텐츠",2023-12,IT,Front-end Engineer,"['이상', '상용', '서비스', '개발', '운영', '트러블', '슈팅', '라이브러리', '이용', '서비스', '개발', '이용', '타입', '분석', '서비스', '개발', '인앱', '브라우저', '개발', '주도', '문제', '발견', '발견', '문제', '해결', '방안', '제시', '긍정', '사고', '동료', '코드', '리뷰', '통해', '협업', '비즈니스', '이해', '서비스', '개발', '프로', '덕트', '내', '우선', '순위', '팀', '상황', '고려', '문제해결', '방법', '관련', '사용자', '퍼포먼스', '측정']","['기술', '사용', '서비스', '개발', '사용', '글로벌', '서비스', '개발', '활용', '채팅', '실시간', '데이터', '핸들링', '반응', '웹', '서비스', '개발', '팀', '성장', '고민', '실천', '팀원', '협업', '프로세스', '최적화', '콘텐츠', '사업', '스트리밍', '서비스', '관심', '정의', '과제', '정의', '스스로', '해결', '책', '해결', '팀', '단위', '프로젝트', '성공', '리딩', '팀', '협업', '다른', '기능', '직', '파트너', '협업', '팀', '안팎', '커뮤니케이션', '내', '메시지', '청자', '수준', '제시', '팀', '협업', '결과', '낼', '지원', '프로젝트', '결과물', '팀', '목표', '고용', '형태', '채용', '절차', '근무시간', '고용', '형태', '정규직', '채용', '절차', '서류', '전형', '차', '면접', '차', '면접', '차', '면접', '해당', '시', '최종', '합격', '필요시', '면접', '전형', '추가', '진행', '시간', '근무시간', '자율', '선택', '무제', '단', '병무청', '복무', '규정', '산업', '기능', '요원', '요원', '시차', '출근', '제', '적용', '오전', '사이', '출근', '지원', '서류', '자유', '양식', '상세', '경력', '기반', '국문', '영문', '이력서']","['웹', '서비스', '개발', '서비스', '핵심', '앱', '뿐', '웹', '제공', '접근성', '허들', '앱', '웹', '특성', '활용', '유저', '쿠나', '제공', '서비스', '성장', '기여', '주요', '목표', '앱', '내', '페이지', '개발', '라이브', '스트리밍', '서비스', '특성', '앱', '내', '적', '페이지', '제공', '니즈', '앱', '내의', '웹뷰', '중요도', '계속', '난이도', '기술', '문제', '해결', '앱', '내', '웹뷰', '더욱', '활용', '방법', '고민', '비즈니스', '관점', '지원', '안정', '서비스', '제공', '서비스', '개선', '위', '지속', '내부', '기술', '개선']",Web Frontend Engineer (Hakuna)
이지테크핀,"IT, 컨텐츠",2023-12,Customer Service,Customer Service Representative,"['인하', '우스', '서비스', '운영', '이해', '부서', '커뮤니케이션', '효율', '프로세스', '확립']","['보상', '서비스', '이해', '관심', '블록', '체인', '관련', '서비스', '업계', '이해', '협업', '툴', '사용', '서비스', '이용', '통계', '분석', '관심']","['운동', '보상', '서비스', '게임', '디펜', '운영', '서비스', '이용', '고객', '문의사항', '응대', '운영', '관련', '매뉴얼', '작성', '보완', '서비스', '공지', '사항', '이용', '관련', '튜토리얼', '제작', '서비스', '사용자', '참여', '커뮤니티', '운영', '관리', '서비스', '개선', '위', '프로', '덕트', '제안']",서비스(블록체인) 운영
번개장터,"IT, 컨텐츠",2023-12,Marketing & Advertising,PR Specialist,"['최소', '이상', '기반', '주요', '매체', '네트워크', '프로페셔널', '성향', '내외', '이해관계자', '신뢰', '디스', '션', '파트너', '커뮤니케이션', '대외', '환경', '변화', '커뮤니케이션', '이니셔티브', '전략', '인사이트', '기반', '새', '시도', '통해', '유', '의미', '성과', '창', '최소', '비지니스', '영어']","['글로벌', '패션', '분야', '인사이트', '리포트', '기획', '기반', '문제', '해결', '커머스', '업계', '스타트업', '보유']","['합류', '아래', '총괄', '전략', '스토리텔링', '구축', '기업', '메시지', '전달', '브랜드', '이야기', '효과', '발전', '전략', '스토리텔링', '계획', '수립', '주요', '키', '워드', '글로벌', '패션', '럭셔리', '컨', '핸드', '스타트업', '혁신', '커뮤니케이션', '전략', '개발', '외부', '이해관계자', '커뮤니케이션', '전략', '수립', '실행', '인사이트', '리포트', '발행', '브랜드', '포지셔닝', '기업', '브랜드', '이미지', '인지도', '향상', '위', '전략', '방향', '설정', '브랜드', '팀', '협업', '논의', '실행', '포트', '미디어', '관계', '관리', '언론', '미디어', '관계', '구축', '유지', '보도자료', '작성', '배포', '언론', '발표', '준비', '사건', '대응', '위기', '관리', '상치', '못', '사건', '대응', '전략', '수립', '위기', '상황', '관리']",커뮤니케이션 리더
스프린트랩,"IT, 컨텐츠",2023-12,Design,Product Designer,['포트폴리오'],"['브랜딩', '이해도']","['디자인', '패키지', '디자인', '로고', '디자인', '브랜드', '컨셉', '도출', '브랜디', '드', '컨텐츠', '기획']",브랜드 디자이너
